"month","borough","day_type","trip_type","route_id","period","number_of_trips_passing_wait","number_of_scheduled_trips","wait_assessment"
"2022-01","Queens","1","LCL/LTD","Q58","Off-Peak","18436","25865","0.712777885"
"2022-01","Queens","1","LCL/LTD","Q58","Peak","6627","11591","0.571736692"
"2022-01","Queens","2","LCL/LTD","Q58","Off-Peak","7385","10406","0.709686719"
"2022-01","Queens","2","LCL/LTD","Q58","Peak","2810","4065","0.691266913"
"2022-01","Queens","1","LCL/LTD","Q59","Off-Peak","8210","11143","0.736785426"
"2022-01","Queens","1","LCL/LTD","Q59","Peak","3651","6215","0.587449718"
"2022-01","Queens","2","LCL/LTD","Q59","Off-Peak","3886","5402","0.719363199"
"2022-01","Queens","2","LCL/LTD","Q59","Peak","1549","2175","0.712183908"
"2022-01","Queens","1","LCL/LTD","Q6","Off-Peak","7250","9467","0.765818105"
"2022-01","Queens","1","LCL/LTD","Q6","Peak","2319","4250","0.545647059"
"2022-01","Queens","2","LCL/LTD","Q6","Off-Peak","2678","4124","0.649369544"
"2022-01","Queens","2","LCL/LTD","Q6","Peak","1132","1749","0.647226987"
"2022-01","Queens","1","LCL/LTD","Q60","Off-Peak","12907","17336","0.744520074"
"2022-01","Queens","1","LCL/LTD","Q60","Peak","4112","6936","0.592848904"
"2022-01","Queens","2","LCL/LTD","Q60","Off-Peak","5228","7879","0.663535982"
"2022-01","Queens","2","LCL/LTD","Q60","Peak","1739","2780","0.625539568"
"2022-01","Queens","1","LCL/LTD","Q64","Off-Peak","5049","7680","0.657421875"
"2022-01","Queens","1","LCL/LTD","Q64","Peak","3140","4673","0.671945217"
"2022-01","Queens","2","LCL/LTD","Q64","Off-Peak","1531","2023","0.756796836"
"2022-01","Queens","2","LCL/LTD","Q64","Peak","542","764","0.709424084"
"2022-01","Queens","1","LCL/LTD","Q65","Off-Peak","8961","12429","0.720975139"
"2022-01","Queens","1","LCL/LTD","Q65","Peak","4727","7788","0.606959425"
"2022-01","Queens","2","LCL/LTD","Q65","Off-Peak","3753","4828","0.777340514"
"2022-01","Queens","2","LCL/LTD","Q65","Peak","1501","2070","0.725120773"
"2022-01","Queens","1","LCL/LTD","Q66","Off-Peak","6142","8325","0.737777778"
"2022-01","Queens","1","LCL/LTD","Q66","Peak","3072","4694","0.654452493"
"2022-01","Queens","2","LCL/LTD","Q66","Off-Peak","2939","3821","0.769170374"
"2022-01","Queens","2","LCL/LTD","Q66","Peak","1107","1464","0.756147541"
"2022-01","Queens","1","LCL/LTD","Q67","Off-Peak","1495","1887","0.792262851"
"2022-01","Queens","1","LCL/LTD","Q67","Peak","839","1410","0.595035461"
"2022-01","Queens","2","LCL/LTD","Q67","Off-Peak","388","445","0.871910112"
"2022-01","Queens","2","LCL/LTD","Q67","Peak","162","192","0.84375"
"2022-01","Queens","1","LCL/LTD","Q69","Off-Peak","2653","3369","0.787474028"
"2022-01","Queens","1","LCL/LTD","Q69","Peak","1427","2102","0.67887726"
"2022-01","Queens","2","LCL/LTD","Q69","Off-Peak","1146","1409","0.813342796"
"2022-01","Queens","2","LCL/LTD","Q69","Peak","480","604","0.794701987"
"2022-01","Queens","1","LCL/LTD","Q7","Off-Peak","4516","6135","0.736104319"
"2022-01","Queens","1","LCL/LTD","Q7","Peak","2058","3616","0.569137168"
"2022-01","Queens","2","LCL/LTD","Q7","Off-Peak","1853","2623","0.706443004"
"2022-01","Queens","2","LCL/LTD","Q7","Peak","743","1150","0.646086957"
"2022-01","Queens","1","LCL/LTD","Q72","Off-Peak","4345","5394","0.805524657"
"2022-01","Queens","1","LCL/LTD","Q72","Peak","1583","2421","0.65386204"
"2022-01","Queens","2","LCL/LTD","Q72","Off-Peak","1568","1971","0.795535261"
"2022-01","Queens","2","LCL/LTD","Q72","Peak","666","829","0.803377563"
"2022-01","Queens","1","LCL/LTD","Q76","Off-Peak","7584","9731","0.779364916"
"2022-01","Queens","1","LCL/LTD","Q76","Peak","4214","6159","0.684201981"
"2022-01","Queens","2","LCL/LTD","Q76","Off-Peak","2291","3031","0.755856153"
"2022-01","Queens","2","LCL/LTD","Q76","Peak","1171","1632","0.71752451"
"2022-01","Queens","1","LCL/LTD","Q77","Off-Peak","6641","8661","0.766770581"
"2022-01","Queens","1","LCL/LTD","Q77","Peak","3632","5089","0.713696208"
"2022-01","Queens","2","LCL/LTD","Q77","Off-Peak","1752","2068","0.847195358"
"2022-01","Queens","2","LCL/LTD","Q77","Peak","905","1158","0.781519862"
"2022-01","Queens","1","LCL/LTD","Q8","Off-Peak","6630","9696","0.683787129"
"2022-01","Queens","1","LCL/LTD","Q8","Peak","3349","5645","0.593268379"
"2022-01","Queens","2","LCL/LTD","Q8","Off-Peak","2825","4372","0.646157365"
"2022-01","Queens","2","LCL/LTD","Q8","Peak","1301","2013","0.646299056"
"2022-01","Queens","1","LCL/LTD","Q83","Off-Peak","10515","12316","0.853767457"
"2022-01","Queens","1","LCL/LTD","Q83","Peak","4911","6342","0.7743614"
"2022-01","Queens","2","LCL/LTD","Q83","Off-Peak","4377","5105","0.857394711"
"2022-01","Queens","2","LCL/LTD","Q83","Peak","1682","2103","0.799809796"
"2022-01","Queens","1","LCL/LTD","Q84","Off-Peak","8532","9443","0.903526422"
"2022-01","Queens","1","LCL/LTD","Q84","Peak","3717","4590","0.809803922"
"2022-01","Queens","2","LCL/LTD","Q84","Off-Peak","2781","3187","0.872607468"
"2022-01","Queens","2","LCL/LTD","Q84","Peak","1218","1427","0.853538893"
"2022-01","Queens","1","LCL/LTD","Q85","Off-Peak","21165","26040","0.812788018"
"2022-01","Queens","1","LCL/LTD","Q85","Peak","9561","14019","0.682002996"
"2022-01","Queens","2","LCL/LTD","Q85","Off-Peak","7842","9551","0.821065857"
"2022-01","Queens","2","LCL/LTD","Q85","Peak","3073","3749","0.819685249"
"2022-01","Queens","1","LCL/LTD","Q88","Off-Peak","14574","18087","0.805772102"
"2022-01","Queens","1","LCL/LTD","Q88","Peak","6895","9435","0.730789613"
"2022-01","Queens","2","LCL/LTD","Q88","Off-Peak","5381","6578","0.818029796"
"2022-01","Queens","2","LCL/LTD","Q88","Peak","2090","2712","0.770648968"
"2022-01","Queens","1","LCL/LTD","Q9","Off-Peak","2766","3498","0.790737564"
"2022-01","Queens","1","LCL/LTD","Q9","Peak","1257","1985","0.63324937"
"2022-01","Queens","2","LCL/LTD","Q9","Off-Peak","1058","1391","0.760603882"
"2022-01","Queens","2","LCL/LTD","Q9","Peak","438","648","0.675925926"
"2022-01","Queens","1","EXP","QM1","Off-Peak","58","63","0.920634921"
"2022-01","Queens","1","EXP","QM1","Peak","269","305","0.881967213"
"2022-01","Queens","2","EXP","QM1","Off-Peak","0","2","0"
"2022-01","Queens","2","EXP","QM1","Peak","5","7","0.714285714"
"2022-01","Queens","1","EXP","QM11","Off-Peak","70","78","0.897435897"
"2022-01","Queens","1","EXP","QM11","Peak","290","414","0.700483092"
"2022-01","Queens","2","EXP","QM11","Off-Peak","0","1","0"
"2022-01","Queens","2","EXP","QM11","Peak","6","6","1"
"2022-01","Queens","1","EXP","QM12","Off-Peak","64","68","0.941176471"
"2022-01","Queens","1","EXP","QM12","Peak","311","396","0.785353535"
"2022-01","Queens","2","EXP","QM12","Off-Peak","4","6","0.666666667"
"2022-01","Queens","2","EXP","QM12","Peak","8","8","1"
"2022-01","Queens","1","EXP","QM15","Off-Peak","1516","1762","0.860385925"
"2022-01","Queens","1","EXP","QM15","Peak","1571","2017","0.778879524"
"2022-01","Queens","2","EXP","QM15","Off-Peak","174","203","0.857142857"
"2022-01","Queens","2","EXP","QM15","Peak","87","107","0.813084112"
"2022-01","Queens","1","EXP","QM16","Off-Peak","356","465","0.765591398"
"2022-01","Queens","1","EXP","QM16","Peak","525","667","0.787106447"
"2022-01","Queens","2","EXP","QM16","Off-Peak","5","5","1"
"2022-01","Queens","2","EXP","QM16","Peak","10","10","1"
"2022-01","Queens","1","EXP","QM17","Off-Peak","172","192","0.895833333"
"2022-01","Queens","1","EXP","QM17","Peak","407","588","0.692176871"
"2022-01","Queens","2","EXP","QM17","Off-Peak","1","1","1"
"2022-01","Queens","2","EXP","QM17","Peak","8","10","0.8"
"2022-01","Queens","1","EXP","QM18","Off-Peak","7","11","0.636363636"
"2022-01","Queens","1","EXP","QM18","Peak","426","516","0.825581395"
"2022-01","Queens","2","EXP","QM18","Off-Peak","0","0",
"2022-01","Queens","2","EXP","QM18","Peak","7","10","0.7"
"2022-01","Queens","1","EXP","QM2","Off-Peak","927","1091","0.849679193"
"2022-01","Queens","1","EXP","QM2","Peak","528","755","0.699337748"
"2022-01","Queens","2","EXP","QM2","Off-Peak","218","250","0.872"
"2022-01","Queens","2","EXP","QM2","Peak","80","101","0.792079208"
"2022-01","Queens","1","EXP","QM20","Off-Peak","896","1067","0.839737582"
"2022-01","Queens","1","EXP","QM20","Peak","792","1043","0.759348035"
"2022-01","Queens","2","EXP","QM20","Off-Peak","35","40","0.875"
"2022-01","Queens","2","EXP","QM20","Peak","16","18","0.888888889"
"2022-01","Queens","1","EXP","QM21","Off-Peak","54","77","0.701298701"
"2022-01","Queens","1","EXP","QM21","Peak","120","166","0.722891566"
"2022-01","Queens","2","EXP","QM21","Off-Peak","1","3","0.333333333"
"2022-01","Queens","2","EXP","QM21","Peak","5","5","1"
"2022-01","Queens","1","EXP","QM24","Off-Peak","79","87","0.908045977"
"2022-01","Queens","1","EXP","QM24","Peak","369","439","0.840546697"
"2022-01","Queens","2","EXP","QM24","Off-Peak","0","0",
"2022-01","Queens","2","EXP","QM24","Peak","7","7","1"
"2022-01","Queens","1","EXP","QM25","Off-Peak","77","86","0.895348837"
"2022-01","Queens","1","EXP","QM25","Peak","306","356","0.859550562"
"2022-01","Queens","2","EXP","QM25","Off-Peak","2","2","1"
"2022-01","Queens","2","EXP","QM25","Peak","4","5","0.8"
"2022-01","Queens","1","EXP","QM31","Off-Peak","0","0",
"2022-01","Queens","1","EXP","QM31","Peak","185","210","0.880952381"
"2022-01","Queens","2","EXP","QM31","Off-Peak","0","0",
"2022-01","Queens","2","EXP","QM31","Peak","4","4","1"
"2022-01","Queens","1","EXP","QM32","Off-Peak","21","23","0.913043478"
"2022-01","Queens","1","EXP","QM32","Peak","327","470","0.695744681"
"2022-01","Queens","2","EXP","QM32","Off-Peak","0","0",
"2022-01","Queens","2","EXP","QM32","Peak","4","6","0.666666667"
"2022-01","Queens","1","EXP","QM34","Off-Peak","68","74","0.918918919"
"2022-01","Queens","1","EXP","QM34","Peak","451","517","0.872340426"
"2022-01","Queens","2","EXP","QM34","Off-Peak","0","0",
"2022-01","Queens","2","EXP","QM34","Peak","6","7","0.857142857"
"2022-01","Queens","1","EXP","QM35","Off-Peak","100","102","0.980392157"
"2022-01","Queens","1","EXP","QM35","Peak","376","542","0.693726937"
"2022-01","Queens","2","EXP","QM35","Off-Peak","1","1","1"
"2022-01","Queens","2","EXP","QM35","Peak","4","8","0.5"
"2022-01","Queens","1","EXP","QM36","Off-Peak","17","20","0.85"
"2022-01","Queens","1","EXP","QM36","Peak","166","203","0.81773399"
"2022-01","Queens","2","EXP","QM36","Off-Peak","1","1","1"
"2022-01","Queens","2","EXP","QM36","Peak","3","3","1"
"2022-01","Queens","1","EXP","QM42","Off-Peak","0","0",
"2022-01","Queens","1","EXP","QM42","Peak","258","314","0.821656051"
"2022-01","Queens","2","EXP","QM42","Off-Peak","0","0",
"2022-01","Queens","2","EXP","QM42","Peak","5","6","0.833333333"
"2022-01","Queens","1","EXP","QM5","Off-Peak","1162","1394","0.833572453"
"2022-01","Queens","1","EXP","QM5","Peak","771","1089","0.707988981"
"2022-01","Queens","2","EXP","QM5","Off-Peak","322","420","0.766666667"
"2022-01","Queens","2","EXP","QM5","Peak","188","207","0.90821256"
"2022-01","Queens","1","EXP","QM6","Off-Peak","713","844","0.84478673"
"2022-01","Queens","1","EXP","QM6","Peak","545","791","0.689001264"
"2022-01","Queens","2","EXP","QM6","Off-Peak","300","344","0.872093023"
"2022-01","Queens","2","EXP","QM6","Peak","110","128","0.859375"
"2022-01","Queens","1","EXP","QM7","Off-Peak","208","232","0.896551724"
"2022-01","Queens","1","EXP","QM7","Peak","492","702","0.700854701"
"2022-01","Queens","2","EXP","QM7","Off-Peak","6","6","1"
"2022-01","Queens","2","EXP","QM7","Peak","8","10","0.8"
"2022-01","Queens","1","EXP","QM8","Off-Peak","52","70","0.742857143"
"2022-01","Queens","1","EXP","QM8","Peak","267","343","0.778425656"
"2022-01","Queens","2","EXP","QM8","Off-Peak","2","2","1"
"2022-01","Queens","2","EXP","QM8","Peak","6","6","1"
"2022-01","Queens","1","SBS","SBS44","Off-Peak","5566","6885","0.80842411"
"2022-01","Queens","1","SBS","SBS44","Peak","1920","2704","0.710059172"
"2022-01","Queens","2","SBS","SBS44","Off-Peak","2714","3562","0.761931499"
"2022-01","Queens","2","SBS","SBS44","Peak","986","1271","0.775767113"
"2022-01","Queens","1","SBS","SBS52","Off-Peak","904","1189","0.760302775"
"2022-01","Queens","1","SBS","SBS52","Peak","394","592","0.665540541"
"2022-01","Queens","2","SBS","SBS52","Off-Peak","315","511","0.616438356"
"2022-01","Queens","2","SBS","SBS52","Peak","138","228","0.605263158"
"2022-01","Queens","1","SBS","SBS53","Off-Peak","4127","5192","0.794876733"
"2022-01","Queens","1","SBS","SBS53","Peak","1749","2424","0.721534653"
"2022-01","Queens","2","SBS","SBS53","Off-Peak","1745","2245","0.777282851"
"2022-01","Queens","2","SBS","SBS53","Peak","642","827","0.776299879"
"2022-01","Queens","1","SBS","SBS70","Off-Peak","2923","3248","0.899938424"
"2022-01","Queens","1","SBS","SBS70","Peak","875","1176","0.744047619"
"2022-01","Queens","2","SBS","SBS70","Off-Peak","1416","1639","0.863941428"
"2022-01","Queens","2","SBS","SBS70","Peak","481","553","0.869801085"
"2022-01","Queens","1","EXP","X63","Off-Peak","192","218","0.880733945"
"2022-01","Queens","1","EXP","X63","Peak","705","833","0.846338535"
"2022-01","Queens","2","EXP","X63","Off-Peak","7","7","1"
"2022-01","Queens","2","EXP","X63","Peak","16","19","0.842105263"
"2022-01","Queens","1","EXP","X64","Off-Peak","55","68","0.808823529"
"2022-01","Queens","1","EXP","X64","Peak","311","341","0.91202346"
"2022-01","Queens","2","EXP","X64","Off-Peak","0","0",
"2022-01","Queens","2","EXP","X64","Peak","11","13","0.846153846"
"2022-01","Queens","1","EXP","X68","Off-Peak","111","117","0.948717949"
"2022-01","Queens","1","EXP","X68","Peak","481","569","0.845342707"
"2022-01","Queens","2","EXP","X68","Off-Peak","3","4","0.75"
"2022-01","Queens","2","EXP","X68","Peak","17","22","0.772727273"
"2022-01","Staten Island","1","LCL/LTD","S40","Off-Peak","5395","7139","0.755708082"
"2022-01","Staten Island","1","LCL/LTD","S40","Peak","1649","2627","0.627712219"
"2022-01","Staten Island","2","LCL/LTD","S40","Off-Peak","1951","3049","0.639881929"
"2022-01","Staten Island","2","LCL/LTD","S40","Peak","721","1169","0.616766467"
"2022-01","Staten Island","1","LCL/LTD","S42","Off-Peak","486","625","0.7776"
"2022-01","Staten Island","1","LCL/LTD","S42","Peak","547","802","0.682044888"
"2022-01","Staten Island","2","LCL/LTD","S42","Off-Peak","27","39","0.692307692"
"2022-01","Staten Island","2","LCL/LTD","S42","Peak","37","38","0.973684211"
"2022-01","Staten Island","1","LCL/LTD","S44","Off-Peak","7909","10305","0.767491509"
"2022-01","Staten Island","1","LCL/LTD","S44","Peak","2630","3868","0.679937952"
"2022-01","Staten Island","2","LCL/LTD","S44","Off-Peak","3277","4621","0.709153863"
"2022-01","Staten Island","2","LCL/LTD","S44","Peak","1173","1799","0.652028905"
"2022-01","Staten Island","1","LCL/LTD","S46","Off-Peak","10273","14353","0.71573887"
"2022-01","Staten Island","1","LCL/LTD","S46","Peak","3139","5408","0.580436391"
"2022-01","Staten Island","2","LCL/LTD","S46","Off-Peak","3368","5692","0.59170766"
"2022-01","Staten Island","2","LCL/LTD","S46","Peak","1065","1841","0.578489951"
"2022-01","Staten Island","1","LCL/LTD","S48","Off-Peak","6823","10182","0.670104105"
"2022-01","Staten Island","1","LCL/LTD","S48","Peak","2011","3716","0.541173305"
"2022-01","Staten Island","2","LCL/LTD","S48","Off-Peak","2571","4250","0.604941176"
"2022-01","Staten Island","2","LCL/LTD","S48","Peak","866","1651","0.524530588"
"2022-01","Staten Island","1","LCL/LTD","S51","Off-Peak","7398","9906","0.746820109"
"2022-01","Staten Island","1","LCL/LTD","S51","Peak","2500","4178","0.598372427"
"2022-01","Staten Island","2","LCL/LTD","S51","Off-Peak","2383","3633","0.655931737"
"2022-01","Staten Island","2","LCL/LTD","S51","Peak","822","1252","0.656549521"
"2022-01","Staten Island","1","LCL/LTD","S52","Off-Peak","4723","7283","0.648496499"
"2022-01","Staten Island","1","LCL/LTD","S52","Peak","1933","4224","0.457623106"
"2022-01","Staten Island","2","LCL/LTD","S52","Off-Peak","1562","2579","0.605661109"
"2022-01","Staten Island","2","LCL/LTD","S52","Peak","641","1333","0.480870218"
"2022-01","Staten Island","1","LCL/LTD","S53","Off-Peak","9272","12868","0.720547094"
"2022-01","Staten Island","1","LCL/LTD","S53","Peak","3353","5672","0.591149506"
"2022-01","Staten Island","2","LCL/LTD","S53","Off-Peak","3946","6315","0.624861441"
"2022-01","Staten Island","2","LCL/LTD","S53","Peak","1466","2434","0.60230074"
"2022-01","Staten Island","1","LCL/LTD","S54","Off-Peak","2920","3795","0.769433465"
"2022-01","Staten Island","1","LCL/LTD","S54","Peak","1412","2473","0.570966438"
"2022-01","Staten Island","2","LCL/LTD","S54","Off-Peak","111","124","0.89516129"
"2022-01","Staten Island","2","LCL/LTD","S54","Peak","48","63","0.761904762"
"2022-01","Staten Island","1","LCL/LTD","S55","Off-Peak","1511","2051","0.736713798"
"2022-01","Staten Island","1","LCL/LTD","S55","Peak","718","1307","0.549349656"
"2022-01","Staten Island","2","LCL/LTD","S55","Off-Peak","78","94","0.829787234"
"2022-01","Staten Island","2","LCL/LTD","S55","Peak","56","67","0.835820896"
"2022-01","Staten Island","1","LCL/LTD","S56","Off-Peak","1012","1388","0.729106628"
"2022-01","Staten Island","1","LCL/LTD","S56","Peak","501","761","0.658344284"
"2022-01","Staten Island","2","LCL/LTD","S56","Off-Peak","65","75","0.866666667"
"2022-01","Staten Island","2","LCL/LTD","S56","Peak","47","50","0.94"
"2022-01","Staten Island","1","LCL/LTD","S57","Off-Peak","3606","5258","0.685812096"
"2022-01","Staten Island","1","LCL/LTD","S57","Peak","1552","3014","0.514930325"
"2022-01","Staten Island","2","LCL/LTD","S57","Off-Peak","1749","2488","0.702974277"
"2022-01","Staten Island","2","LCL/LTD","S57","Peak","849","1210","0.701652893"
"2022-01","Staten Island","1","LCL/LTD","S59","Off-Peak","5371","6811","0.788577301"
"2022-01","Staten Island","1","LCL/LTD","S59","Peak","2672","4041","0.66122247"
"2022-01","Staten Island","2","LCL/LTD","S59","Off-Peak","1879","2593","0.72464327"
"2022-01","Staten Island","2","LCL/LTD","S59","Peak","897","1283","0.699142634"
"2022-01","Staten Island","1","LCL/LTD","S61","Off-Peak","6253","7663","0.815998956"
"2022-01","Staten Island","1","LCL/LTD","S61","Peak","1649","2388","0.690536013"
"2022-01","Staten Island","2","LCL/LTD","S61","Off-Peak","1970","2795","0.704830054"
"2022-01","Staten Island","2","LCL/LTD","S61","Peak","781","1156","0.675605536"
"2022-01","Staten Island","1","LCL/LTD","S62","Off-Peak","8023","9920","0.808770161"
"2022-01","Staten Island","1","LCL/LTD","S62","Peak","1856","3071","0.6043634"
"2022-01","Staten Island","2","LCL/LTD","S62","Off-Peak","3203","4047","0.791450457"
"2022-01","Staten Island","2","LCL/LTD","S62","Peak","921","1286","0.716174184"
"2022-01","Staten Island","1","LCL/LTD","S66","Off-Peak","4267","6373","0.669543386"
"2022-01","Staten Island","1","LCL/LTD","S66","Peak","1691","3399","0.497499264"
"2022-01","Staten Island","2","LCL/LTD","S66","Off-Peak","247","318","0.77672956"
"2022-01","Staten Island","2","LCL/LTD","S66","Peak","109","168","0.648809524"
"2022-01","Staten Island","1","LCL/LTD","S74","Off-Peak","7162","11324","0.632462028"
"2022-01","Staten Island","1","LCL/LTD","S74","Peak","1800","3940","0.456852792"
"2022-01","Staten Island","2","LCL/LTD","S74","Off-Peak","2378","3955","0.601264223"
"2022-01","Staten Island","2","LCL/LTD","S74","Peak","756","1437","0.526096033"
"2022-01","Staten Island","1","LCL/LTD","S76","Off-Peak","6000","9162","0.654878847"
"2022-01","Staten Island","1","LCL/LTD","S76","Peak","2477","4555","0.543798024"
"2022-01","Staten Island","2","LCL/LTD","S76","Off-Peak","1484","2573","0.576758647"
"2022-01","Staten Island","2","LCL/LTD","S76","Peak","750","1076","0.697026022"
"2022-01","Staten Island","1","LCL/LTD","S78","Off-Peak","8904","14216","0.626336522"
"2022-01","Staten Island","1","LCL/LTD","S78","Peak","2978","6463","0.460776729"
"2022-01","Staten Island","2","LCL/LTD","S78","Off-Peak","2887","4976","0.580184887"
"2022-01","Staten Island","2","LCL/LTD","S78","Peak","1021","1780","0.573595506"
"2022-01","Staten Island","1","LCL/LTD","S81","Off-Peak","0","0",
"2022-01","Staten Island","1","LCL/LTD","S81","Peak","222","300","0.74"
"2022-01","Staten Island","1","LCL/LTD","S84","Off-Peak","41","51","0.803921569"
